date,consumption
2010-10-01 00:00:00,5.71552284
2010-11-01 00:00:00,14.76510067
2010-12-01 00:00:00,14.2888071
2011-01-01 00:00:00,14.20773227
2011-02-01 00:00:00,14.55565735
2011-03-01 00:00:00,13.14704535
2011-04-01 00:00:00,11.85350555
2011-05-01 00:00:00,10.30809758
2011-06-01 00:00:00,10.65170084
2011-07-01 00:00:00,9.899414341
2011-08-01 00:00:00,9.984901862
2011-09-01 00:00:00,9.984901862
2011-10-01 00:00:00,11.11775416
2011-11-01 00:00:00,13.74351211
2011-12-01 00:00:00,13.30017301
2012-01-01 00:00:00,13.73549949
2012-02-01 00:00:00,14.86810552
2012-03-01 00:00:00,13.42925659
2012-04-01 00:00:00,13.919291
2012-05-01 00:00:00,14.40493884
2012-06-01 00:00:00,14.88510346
2012-07-01 00:00:00,17.44224829
2012-08-01 00:00:00,18.80829485
2012-09-01 00:00:00,18.80829485
2012-10-01 00:00:00,19.8897433
2012-11-01 00:00:00,27.53049433
2012-12-01 00:00:00,26.64241387
2013-01-01 00:00:00,24.66286167
2013-02-01 00:00:00,15.25727069
2013-03-01 00:00:00,13.78076063
2013-04-01 00:00:00,14.20442503
2013-05-01 00:00:00,14.35406699
2013-06-01 00:00:00,14.83253589
2013-07-01 00:00:00,14.35406699
2013-08-01 00:00:00,17.07204571
2013-09-01 00:00:00,17.84172662
2013-10-01 00:00:00,17.37753377
2013-11-01 00:00:00,18.41701801
2013-12-01 00:00:00,17.82292066
2014-01-01 00:00:00,18.41701801
2014-02-01 00:00:00,21.64167979
2014-03-01 00:00:00,23.76333657
2014-04-01 00:00:00,24.72063597
2014-05-01 00:00:00,28.71898224
2014-06-01 00:00:00,29.67628165
2014-07-01 00:00:00,20.61982083
2014-08-01 00:00:00,11.74242424
2014-09-01 00:00:00,11.74242424
2014-10-01 00:00:00,11.87948919
2014-11-01 00:00:00,14.40766385
2014-12-01 00:00:00,13.9429005
2015-01-01 00:00:00,14.40766385
2015-02-01 00:00:00,12.71459736
2015-03-01 00:00:00,13.23468968
2015-04-01 00:00:00,14.65269215
2015-05-01 00:00:00,13.91626441
2015-06-01 00:00:00,14.14165666
2015-07-01 00:00:00,13.68547419
2015-08-01 00:00:00,12.40822718
2015-09-01 00:00:00,12.55787037
2015-10-01 00:00:00,12.15277778
2015-11-01 00:00:00,12.69788553
2015-12-01 00:00:00,12.28827632
2016-01-01 00:00:00,12.69188399
2016-02-01 00:00:00,18.95380435
2016-03-01 00:00:00,17.11956522
2016-04-01 00:00:00,16.42380447
2016-05-01 00:00:00,8.538587849
2016-06-01 00:00:00,8.823207444
2016-07-01 00:00:00,9.674151881
2016-08-01 00:00:00,15.86370444
2016-09-01 00:00:00,15.86370444
2016-10-01 00:00:00,13.73297632
2016-11-01 00:00:00,12.91141812
2016-12-01 00:00:00,12.49492076
2017-01-01 00:00:00,13.12981022
2017-02-01 00:00:00,14.70065205
2017-03-01 00:00:00,13.2780083
2017-04-01 00:00:00,12.41478957
2017-05-01 00:00:00,11.71875
2017-06-01 00:00:00,12.109375
2017-07-01 00:00:00,13.31718134
2017-08-01 00:00:00,20.36793693
2017-09-01 00:00:00,20.36793693
2017-10-01 00:00:00,17.77394517
2017-11-01 00:00:00,11.78996442
2017-12-01 00:00:00,11.40964299
2018-01-01 00:00:00,12.93957411
2018-02-01 00:00:00,14.4248458
2018-03-01 00:00:00,13.02889298
2018-04-01 00:00:00,14.0569735
2018-05-01 00:00:00,15.08505403
2018-06-01 00:00:00,15.58788916
2018-07-01 00:00:00,14.10596821
2018-08-01 00:00:00,13.41991342
2018-09-01 00:00:00,13.41991342
2018-10-01 00:00:00,12.17315234
2018-11-01 00:00:00,9.815673414
2018-12-01 00:00:00,9.499038788
2019-01-01 00:00:00,9.803564047
2019-02-01 00:00:00,10.67388096
2019-03-01 00:00:00,9.640924742
2019-04-01 00:00:00,9.478236696
2019-05-01 00:00:00,9.529025192
2019-06-01 00:00:00,9.846659365
2019-07-01 00:00:00,22.2363374
2019-08-01 00:00:00,29.54299329
2019-09-01 00:00:00,29.54299329
2019-10-01 00:00:00,19.19183358
2019-11-01 00:00:00,14.97584541
2019-12-01 00:00:00,14.49275362
2020-01-01 00:00:00,12.35788286
2020-02-01 00:00:00,5.521417758
2020-03-01 00:00:00,4.987087007
2020-04-01 00:00:00,5.521417758
2020-05-01 00:00:00,46.00034144
2020-06-01 00:00:00,84.294421
2020-07-01 00:00:00,81.57524613
2020-08-01 00:00:00,32.42785562
2020-09-01 00:00:00,18.05228596
2020-10-01 00:00:00,17.46995416
2020-11-01 00:00:00,18.05228596
2020-12-01 00:00:00,17.46995416
2021-01-01 00:00:00,12.29631117
2021-02-01 00:00:00,7.360090447
2021-03-01 00:00:00,6.647823629
2021-04-01 00:00:00,16.05614668
2021-05-01 00:00:00,24.31810713
2021-06-01 00:00:00,25.1287107
2021-07-01 00:00:00,17.42495909
2021-08-01 00:00:00,12.55885251
2021-09-01 00:00:00,12.55885251
2021-10-01 00:00:00,9.298631805
2021-11-01 00:00:00,7.641741988
2021-12-01 00:00:00,7.395234182
2022-01-01 00:00:00,7.426763571
2022-02-01 00:00:00,7.716927454
2022-03-01 00:00:00,6.970128023
2022-04-01 00:00:00,7.064714925
2022-05-01 00:00:00,7.210750574
2022-06-01 00:00:00,7.451108926
2022-07-01 00:00:00,2.643941877
