date,consumption
2010-11-01 00:00:00,80.24237178
2010-12-01 00:00:00,100.3029647
2011-01-01 00:00:00,103.6463969
2011-02-01 00:00:00,100.6408665
2011-03-01 00:00:00,106.8119891
2011-04-01 00:00:00,118.2561308
2011-05-01 00:00:00,87.47207926
2011-06-01 00:00:00,74.25352729
2011-07-01 00:00:00,71.85825221
2011-08-01 00:00:00,293.878608
2011-09-01 00:00:00,418.3850788
2011-10-01 00:00:00,404.8887859
2011-11-01 00:00:00,2555.311634
2011-12-01 00:00:00,89.79020979
2012-01-01 00:00:00,92.78321678
2012-02-01 00:00:00,104.5154258
2012-03-01 00:00:00,236.8825445
2012-04-01 00:00:00,322.8861597
2012-05-01 00:00:00,894.1038293
2012-06-01 00:00:00,63.94818901
2012-07-01 00:00:00,61.88534421
2012-08-01 00:00:00,72.54270763
2012-09-01 00:00:00,75.7474128
2012-10-01 00:00:00,73.30394787
2012-11-01 00:00:00,67.24003148
2012-12-01 00:00:00,66.06304494
2013-01-01 00:00:00,68.26514643
2013-02-01 00:00:00,58.05316078
2013-03-01 00:00:00,59.20257753
2013-04-01 00:00:00,65.54571083
2013-05-01 00:00:00,60.59589472
2013-06-01 00:00:00,55.77920098
2013-07-01 00:00:00,53.97987191
2013-08-01 00:00:00,55.74359297
2013-09-01 00:00:00,74.00431862
2013-10-01 00:00:00,71.61708253
2013-11-01 00:00:00,73.37531536
2013-12-01 00:00:00,82.92290682
2014-01-01 00:00:00,85.68700372
2014-02-01 00:00:00,74.17507084
2014-03-01 00:00:00,71.01707877
2014-04-01 00:00:00,78.62605149
2014-05-01 00:00:00,68.51009832
2014-06-01 00:00:00,63.94052045
2014-07-01 00:00:00,61.87792301
2014-08-01 00:00:00,92.48943141
2014-09-01 00:00:00,101.8987909
2014-10-01 00:00:00,98.61173309
2014-11-01 00:00:00,94.53552991
2014-12-01 00:00:00,93.87686062
2015-01-01 00:00:00,97.00608931
2015-02-01 00:00:00,97.00608931
2015-03-01 00:00:00,87.61840325
2015-04-01 00:00:00,97.00608931
2015-05-01 00:00:00,75.8622266
2015-06-01 00:00:00,41.16072385
2015-07-01 00:00:00,39.83295856
2015-08-01 00:00:00,52.78775676
2015-09-01 00:00:00,85.78280654
2015-10-01 00:00:00,83.01561924
2015-11-01 00:00:00,79.96545106
2015-12-01 00:00:00,82.56880734
2016-01-01 00:00:00,85.32110092
2016-02-01 00:00:00,73.32670115
2016-03-01 00:00:00,75.61230898
2016-04-01 00:00:00,83.7136278
2016-05-01 00:00:00,64.93398766
2016-06-01 00:00:00,54.3927327
2016-07-01 00:00:00,52.63812842
2016-08-01 00:00:00,69.66234342
2016-09-01 00:00:00,72.5910315
2016-10-01 00:00:00,70.87005942
2016-11-01 00:00:00,76.43921095
2016-12-01 00:00:00,73.97342995
2017-01-01 00:00:00,76.43921095
2017-02-01 00:00:00,61.34980726
2017-03-01 00:00:00,63.41356674
2017-04-01 00:00:00,70.20787746
2017-05-01 00:00:00,48.26380014
2017-06-01 00:00:00,47.61311748
2017-07-01 00:00:00,46.07721046
2017-08-01 00:00:00,61.62379934
2017-09-01 00:00:00,68.56721553
2017-10-01 00:00:00,66.39851411
2017-11-01 00:00:00,69.01303933
2017-12-01 00:00:00,66.78681225
2018-01-01 00:00:00,66.57120305
2018-02-01 00:00:00,62.32915396
2018-03-01 00:00:00,56.29730035
2018-04-01 00:00:00,56.78562361
2018-05-01 00:00:00,37.4841169
2018-06-01 00:00:00,38.73358746
2018-07-01 00:00:00,37.4841169
2018-08-01 00:00:00,52.97200964
2018-09-01 00:00:00,52.97200964
2018-10-01 00:00:00,51.26323514
2018-11-01 00:00:00,49.46627782
2018-12-01 00:00:00,51.16525424
2019-01-01 00:00:00,52.87076271
2019-02-01 00:00:00,65.26228547
2019-03-01 00:00:00,71.14465409
2019-04-01 00:00:00,74.8715582
2019-05-01 00:00:00,83.34255672
2019-06-01 00:00:00,86.12064195
2019-07-01 00:00:00,85.30336756
2019-08-01 00:00:00,94.8042328
2019-09-01 00:00:00,94.8042328
2019-10-01 00:00:00,86.32376268
2019-11-01 00:00:00,61.18616461
2019-12-01 00:00:00,59.21241736
2020-01-01 00:00:00,61.18616461
2020-02-01 00:00:00,45.62830549
2020-03-01 00:00:00,45.04776269
2020-04-01 00:00:00,49.8743087
2020-05-01 00:00:00,48.26546003
2020-06-01 00:00:00,36.5558766
2020-07-01 00:00:00,36.14457831
2020-08-01 00:00:00,37.34939759
2020-09-01 00:00:00,38.53667242
2020-10-01 00:00:00,41.04946021
2020-11-01 00:00:00,35.72680455
2020-12-01 00:00:00,11.39190782
2021-01-01 00:00:00,11.77163808
2021-02-01 00:00:00,10.09625357
2021-03-01 00:00:00,10.38905968
2021-04-01 00:00:00,11.50217322
2021-05-01 00:00:00,20.9490524
2021-06-01 00:00:00,30.52438745
2021-07-01 00:00:00,29.53972979
2021-08-01 00:00:00,52.73980137
2021-09-01 00:00:00,64.77211216
2021-10-01 00:00:00,62.68268918
2021-11-01 00:00:00,59.28976021
2021-12-01 00:00:00,60.72743018
2022-01-01 00:00:00,62.75167785
2022-02-01 00:00:00,54.86662373
2022-03-01 00:00:00,57.00861394
2022-04-01 00:00:00,63.11667972
2022-05-01 00:00:00,50.39725085
2022-06-01 00:00:00,47.34593613
2022-07-01 00:00:00,45.81864787
2022-08-01 00:00:00,15.27288262
