date,consumption
2010-12-01 00:00:00,36.48351648
2011-01-01 00:00:00,113.0989011
2011-02-01 00:00:00,113.0989011
2011-03-01 00:00:00,91.10003249
2011-04-01 00:00:00,49.89156489
2011-05-01 00:00:00,48.28215957
2011-06-01 00:00:00,42.66016726
2011-07-01 00:00:00,39.02234344
2011-08-01 00:00:00,40.32308822
2011-09-01 00:00:00,135.2154382
2011-10-01 00:00:00,181.2564367
2011-11-01 00:00:00,187.2983179
2011-12-01 00:00:00,230.4476219
2012-01-01 00:00:00,325.9280217
2012-02-01 00:00:00,325.9280217
2012-03-01 00:00:00,343.8151745
2012-04-01 00:00:00,388.8158615
2012-05-01 00:00:00,376.2734144
2012-06-01 00:00:00,211.485696
2012-07-01 00:00:00,50.0335474
2012-08-01 00:00:00,51.70133231
2012-09-01 00:00:00,46.99955808
2012-10-01 00:00:00,29.5404814
2012-11-01 00:00:00,30.52516411
2012-12-01 00:00:00,29.15717858
2013-01-01 00:00:00,26.56436827
2013-02-01 00:00:00,26.56436827
2013-03-01 00:00:00,23.99362296
2013-04-01 00:00:00,25.71624184
2013-05-01 00:00:00,26.836632
2013-06-01 00:00:00,27.7311864
2013-07-01 00:00:00,16.52932058
2013-08-01 00:00:00,15.44169971
2013-09-01 00:00:00,15.44169971
2013-10-01 00:00:00,117.6663887
2013-11-01 00:00:00,174.6620526
2013-12-01 00:00:00,169.0277928
2014-01-01 00:00:00,186.1254931
2014-02-01 00:00:00,201.1634881
2014-03-01 00:00:00,181.6960537
2014-04-01 00:00:00,147.0211978
2014-05-01 00:00:00,147.1774194
2014-06-01 00:00:00,152.0833333
2014-07-01 00:00:00,37.45248346
2014-08-01 00:00:00,34.79116048
2014-09-01 00:00:00,31.15319746
2014-10-01 00:00:00,23.21857486
2014-11-01 00:00:00,23.99252736
2014-12-01 00:00:00,23.21857486
2015-01-01 00:00:00,41.31193509
2015-02-01 00:00:00,19.64245304
2015-03-01 00:00:00,17.74157049
2015-04-01 00:00:00,21.37076307
2015-05-01 00:00:00,27.99552072
2015-06-01 00:00:00,28.92870474
2015-07-01 00:00:00,25.19549234
2015-08-01 00:00:00,24.98321021
2015-09-01 00:00:00,24.98321021
2015-10-01 00:00:00,45.62994157
2015-11-01 00:00:00,51.5844855
2015-12-01 00:00:00,46.99053527
2016-01-01 00:00:00,33.41889117
2016-02-01 00:00:00,33.41889117
2016-03-01 00:00:00,33.41889117
2016-04-01 00:00:00,64.88227715
2016-05-01 00:00:00,67.11959705
2016-06-01 00:00:00,56.72424907
2016-07-01 00:00:00,18.17142857
2016-08-01 00:00:00,18.77714286
2016-09-01 00:00:00,44.80757589
2016-10-01 00:00:00,99.89701339
2016-11-01 00:00:00,103.2269138
2016-12-01 00:00:00,75.8514234
2017-01-01 00:00:00,53.53269454
2017-02-01 00:00:00,53.53269454
2017-03-01 00:00:00,42.52262875
2017-04-01 00:00:00,27.37093591
2017-05-01 00:00:00,26.48800249
2017-06-01 00:00:00,24.37484738
2017-07-01 00:00:00,20.336894
2017-08-01 00:00:00,21.01479047
2017-09-01 00:00:00,20.72875101
2017-10-01 00:00:00,52.42949821
2017-11-01 00:00:00,54.17714815
2017-12-01 00:00:00,40.44272142
2018-01-01 00:00:00,33.53325479
2018-02-01 00:00:00,33.53325479
2018-03-01 00:00:00,25.93700059
2018-04-01 00:00:00,20.06987977
2018-05-01 00:00:00,19.42246429
2018-06-01 00:00:00,20.71729524
2018-07-01 00:00:00,25.89661905
2018-08-01 00:00:00,26.75983969
2018-09-01 00:00:00,27.27446606
2018-10-01 00:00:00,42.70462633
2018-11-01 00:00:00,44.12811388
2018-12-01 00:00:00,32.46577633
2019-01-01 00:00:00,22.96782388
2019-02-01 00:00:00,22.96782388
2019-03-01 00:00:00,30.08712119
2019-04-01 00:00:00,45.11928212
2019-05-01 00:00:00,43.66382141
2019-06-01 00:00:00,32.94306455
2019-07-01 00:00:00,18.39483193
2019-08-01 00:00:00,19.00799299
2019-09-01 00:00:00,68.35085593
2019-10-01 00:00:00,141.9318977
2019-11-01 00:00:00,60.1822504
2019-12-01 00:00:00,49.066199
2020-01-01 00:00:00,36.48097181
2020-02-01 00:00:00,36.48097181
2020-03-01 00:00:00,32.95055519
2020-04-01 00:00:00,28.46725389
2020-05-01 00:00:00,29.23976608
2020-06-01 00:00:00,30.21442495
2020-07-01 00:00:00,48.0543194
2020-08-01 00:00:00,55.57317073
2020-09-01 00:00:00,55.57317073
2020-10-01 00:00:00,53.7804878
2020-11-01 00:00:00,55.57317073
2020-12-01 00:00:00,64.5864745
2021-01-01 00:00:00,83.48863636
2021-02-01 00:00:00,83.48863636
2021-03-01 00:00:00,78.47552448
2021-04-01 00:00:00,78.35164835
2021-05-01 00:00:00,75.82417582
2021-06-01 00:00:00,82.76923077
2021-07-01 00:00:00,96.12244898
2021-08-01 00:00:00,99.32653061
2021-09-01 00:00:00,87.84956172
2021-10-01 00:00:00,77.11442786
2021-11-01 00:00:00,79.68490879
2021-12-01 00:00:00,59.62192889
2022-01-01 00:00:00,45.79319204
2022-02-01 00:00:00,45.79319204
2022-03-01 00:00:00,45.7450731
2022-04-01 00:00:00,49.20100011
2022-05-01 00:00:00,47.61387107
2022-06-01 00:00:00,33.22286337
2022-07-01 00:00:00,18.06645876
2022-08-01 00:00:00,18.66867405
2022-09-01 00:00:00,9.635444671
