date,consumption
2020-01-26 00:00:00,1.94
2020-01-27 00:00:00,2.04
2020-01-28 00:00:00,3.04
2020-01-29 00:00:00,3.54
2020-01-30 00:00:00,3.89
2020-01-31 00:00:00,3.01
2020-02-01 00:00:00,3.73
2020-02-02 00:00:00,2.95
2020-02-03 00:00:00,3.02
2020-02-04 00:00:00,3.96
2020-02-05 00:00:00,4.07
2020-02-06 00:00:00,4.04
2020-02-07 00:00:00,3.97000000000001
2020-02-08 00:00:00,3.95
2020-02-09 00:00:00,2.94
2020-02-10 00:00:00,3.05
2020-02-11 00:00:00,3.88
2020-02-12 00:00:00,2.97000000000001
2020-02-13 00:00:00,4.13
2020-02-14 00:00:00,4.14999999999999
2020-02-15 00:00:00,4.39
2020-02-16 00:00:00,3.34
2020-02-17 00:00:00,3.26000000000001
2020-02-18 00:00:00,3.28
2020-02-19 00:00:00,3.61999999999999
2020-02-20 00:00:00,2.64
2020-02-21 00:00:00,3.05
2020-02-22 00:00:00,3.06
2020-02-23 00:00:00,1.77
2020-02-24 00:00:00,1.98
2020-02-25 00:00:00,2.64
2020-02-26 00:00:00,2.64
2020-02-27 00:00:00,2.72
2020-02-28 00:00:00,2.63000000000001
2020-02-29 00:00:00,2.53999999999999
2020-03-01 00:00:00,1.88
2020-03-02 00:00:00,2.06
2020-03-03 00:00:00,2.29000000000001
2020-03-04 00:00:00,2.3
2020-03-05 00:00:00,3.14
2020-03-06 00:00:00,1.64
2020-03-07 00:00:00,1.72
2020-03-08 00:00:00,1.68000000000001
2020-03-09 00:00:00,1.56
2020-03-10 00:00:00,2.69999999999999
2020-03-11 00:00:00,2.69
2020-03-12 00:00:00,1.75999999999999
2020-03-13 00:00:00,1.66000000000003
2020-03-14 00:00:00,1.60999999999999
2020-03-15 00:00:00,1.53
2020-03-16 00:00:00,1.53
2020-03-17 00:00:00,1.50999999999999
2020-03-18 00:00:00,1.44
2020-03-19 00:00:00,1.39000000000001
2020-03-20 00:00:00,1.44
2020-03-21 00:00:00,1.36000000000001
2020-03-22 00:00:00,1.36999999999998
2020-03-23 00:00:00,1.40000000000001
2020-03-24 00:00:00,1.37
2020-03-25 00:00:00,1.31
2020-03-26 00:00:00,1.31999999999999
2020-03-27 00:00:00,1.31
