date,consumption
2019-08-10 00:00:00,1.82
2019-08-11 00:00:00,1.87
2019-08-12 00:00:00,3.22
2019-08-13 00:00:00,1.74
2019-08-14 00:00:00,3.06
2019-08-15 00:00:00,1.95
2019-08-16 00:00:00,1.97
2019-08-17 00:00:00,1.9
2019-08-18 00:00:00,1.89
2019-08-19 00:00:00,3.23
2019-08-20 00:00:00,1.93
2019-08-21 00:00:00,3.22
2019-08-22 00:00:00,1.79
2019-08-23 00:00:00,1.96
2019-08-24 00:00:00,1.82
2019-08-25 00:00:00,1.92
2019-08-26 00:00:00,3.13
2019-08-27 00:00:00,1.88
2019-08-28 00:00:00,3.25
2019-08-29 00:00:00,1.72
2019-08-30 00:00:00,1.81
2019-08-31 00:00:00,1.83
2019-09-01 00:00:00,1.88
2019-09-02 00:00:00,3.16
2019-09-03 00:00:00,1.98
2019-09-04 00:00:00,3.19
2019-09-05 00:00:00,1.94
2019-09-06 00:00:00,1.98
2019-09-07 00:00:00,1.93
2019-09-08 00:00:00,1.95999999999999
2019-09-09 00:00:00,3.09
2019-09-10 00:00:00,2.20999999999999
2019-09-11 00:00:00,3.46000000000001
2019-09-12 00:00:00,1.94
2019-09-13 00:00:00,2.08
2019-09-14 00:00:00,2.10000000000001
2019-09-15 00:00:00,1.77999999999999
2019-09-16 00:00:00,3.08000000000001
2019-09-17 00:00:00,2.42999999999999
2019-09-18 00:00:00,3.69
2019-09-19 00:00:00,2.44
2019-09-20 00:00:00,2.74000000000001
2019-09-21 00:00:00,2.67
2019-09-22 00:00:00,1.89
2019-09-23 00:00:00,3.20999999999999
2019-09-24 00:00:00,2.62
2019-09-25 00:00:00,2.95999999999999
2019-09-26 00:00:00,2.5
2019-09-27 00:00:00,2.75
2019-09-28 00:00:00,2.52
2019-09-29 00:00:00,2.0
2019-09-30 00:00:00,2.03
2019-10-01 00:00:00,2.61
2019-10-02 00:00:00,2.67999999999999
2019-10-03 00:00:00,2.68000000000001
2019-10-04 00:00:00,2.90000000000001
2019-10-05 00:00:00,2.86000000000001
2019-10-06 00:00:00,2.13
2019-10-07 00:00:00,2.13
2019-10-08 00:00:00,2.65000000000001
2019-10-09 00:00:00,2.57999999999998
2019-10-10 00:00:00,2.59
2019-10-11 00:00:00,2.62
2019-10-12 00:00:00,3.13
2019-10-13 00:00:00,1.99000000000001
2019-10-14 00:00:00,2.00999999999999
2019-10-15 00:00:00,2.75
2019-10-16 00:00:00,3.03999999999999
2019-10-17 00:00:00,2.90000000000001
2019-10-18 00:00:00,3.13
2019-10-19 00:00:00,2.99000000000001
2019-10-20 00:00:00,2.09999999999999
2019-10-21 00:00:00,2.13
2019-10-22 00:00:00,3.14000000000001
2019-10-23 00:00:00,4.75
2019-10-24 00:00:00,4.06999999999999
2019-10-25 00:00:00,3.81
2019-10-26 00:00:00,2.25
2019-10-27 00:00:00,2.19
2019-10-28 00:00:00,6.02000000000001
2019-10-29 00:00:00,13.43
2019-10-30 00:00:00,3.69999999999999
2019-10-31 00:00:00,2.90000000000001
2019-11-01 00:00:00,2.69999999999999
2019-11-02 00:00:00,2.78
2019-11-03 00:00:00,2.16
2019-11-04 00:00:00,2.01000000000002
2019-11-05 00:00:00,2.38999999999999
2019-11-06 00:00:00,2.66
2019-11-07 00:00:00,2.88
2019-11-08 00:00:00,3.18000000000001
2019-11-09 00:00:00,3.09
2019-11-10 00:00:00,2.24000000000001
2019-11-11 00:00:00,2.22999999999999
2019-11-12 00:00:00,2.78999999999999
2019-11-13 00:00:00,3.29000000000002
2019-11-14 00:00:00,3.03999999999996
2019-11-15 00:00:00,2.89000000000004
2019-11-16 00:00:00,2.15999999999997
2019-11-17 00:00:00,1.86000000000001
2019-11-18 00:00:00,1.87
2019-11-19 00:00:00,2.31999999999999
2019-11-20 00:00:00,2.16000000000003
2019-11-21 00:00:00,2.19
2019-11-22 00:00:00,2.31999999999999
2019-11-23 00:00:00,2.30000000000001
2019-11-24 00:00:00,1.84999999999997
2019-11-25 00:00:00,1.87
