date,consumption
2019-11-28 00:00:00,0.949999999999999
2019-11-29 00:00:00,0.98
2019-11-30 00:00:00,0.860000000000003
2019-12-01 00:00:00,0.379999999999999
2019-12-02 00:00:00,0.27
2019-12-03 00:00:00,0.859999999999999
2019-12-04 00:00:00,0.84
2019-12-05 00:00:00,0.859999999999999
2019-12-06 00:00:00,0.900000000000002
2019-12-07 00:00:00,0.649999999999999
2019-12-08 00:00:00,0.32
2019-12-09 00:00:00,0.300000000000001
2019-12-10 00:00:00,0.879999999999999
2019-12-11 00:00:00,0.840000000000003
2019-12-12 00:00:00,1.19
2019-12-13 00:00:00,0.369999999999997
2019-12-14 00:00:00,1.08
2019-12-15 00:00:00,0.32
2019-12-16 00:00:00,0.300000000000004
2019-12-17 00:00:00,1.0
2019-12-18 00:00:00,0.859999999999999
2019-12-19 00:00:00,0.880000000000003
2019-12-20 00:00:00,0.919999999999995
2019-12-21 00:00:00,2.03
2019-12-22 00:00:00,4.72
2019-12-23 00:00:00,0.289999999999999
2019-12-24 00:00:00,0.670000000000002
2019-12-25 00:00:00,0.370000000000005
2019-12-26 00:00:00,0.279999999999994
2019-12-27 00:00:00,0.260000000000005
2019-12-28 00:00:00,0.329999999999998
2019-12-29 00:00:00,0.32
2019-12-30 00:00:00,0.259999999999998
2019-12-31 00:00:00,0.270000000000003
2020-01-01 00:00:00,0.269999999999996
2020-01-02 00:00:00,0.270000000000003
2020-01-03 00:00:00,0.32
2020-01-04 00:00:00,0.32
2020-01-05 00:00:00,0.25
2020-01-06 00:00:00,0.239999999999995
2020-01-07 00:00:00,0.230000000000004
2020-01-08 00:00:00,0.299999999999997
2020-01-09 00:00:00,0.670000000000002
2020-01-10 00:00:00,0.810000000000002
2020-01-11 00:00:00,0.93
2020-01-12 00:00:00,0.339999999999996
2020-01-13 00:00:00,0.32
2020-01-14 00:00:00,1.01000000000001
2020-01-15 00:00:00,0.769999999999996
2020-01-16 00:00:00,0.869999999999997
