date,consumption
2019-11-09 00:00:00,6.54
2019-11-10 00:00:00,4.07
2019-11-11 00:00:00,4.25
2019-11-12 00:00:00,5.13
2019-11-13 00:00:00,5.8
2019-11-14 00:00:00,5.19
2019-11-15 00:00:00,5.22000000000001
2019-11-16 00:00:00,4.05
2019-11-17 00:00:00,4.04
2019-11-18 00:00:00,2.9
2019-11-19 00:00:00,3.92
2019-11-20 00:00:00,2.33
2019-11-21 00:00:00,4.02
2019-11-22 00:00:00,3.53
2019-11-23 00:00:00,3.53999999999999
2019-11-24 00:00:00,2.39
2019-11-25 00:00:00,2.24000000000001
2019-11-26 00:00:00,3.17999999999999
2019-11-27 00:00:00,3.66000000000001
2019-11-28 00:00:00,3.52
2019-11-29 00:00:00,3.36999999999999
2019-11-30 00:00:00,3.77000000000001
2019-12-01 00:00:00,2.77
2019-12-02 00:00:00,3.18000000000001
2019-12-03 00:00:00,5.05
2019-12-04 00:00:00,5.25999999999999
2019-12-05 00:00:00,5.52000000000001
2019-12-06 00:00:00,4.58999999999999
2019-12-07 00:00:00,5.22000000000001
2019-12-08 00:00:00,3.03999999999999
2019-12-09 00:00:00,3.19999999999999
2019-12-10 00:00:00,4.31
2019-12-11 00:00:00,4.88000000000002
2019-12-12 00:00:00,4.82999999999998
2019-12-13 00:00:00,5.17000000000002
2019-12-14 00:00:00,3.95999999999998
2019-12-15 00:00:00,1.12
2019-12-16 00:00:00,8.63
2019-12-17 00:00:00,2.46000000000001
2019-12-18 00:00:00,3.81
2019-12-19 00:00:00,3.40000000000001
2019-12-20 00:00:00,3.62
2019-12-21 00:00:00,3.44999999999999
2019-12-22 00:00:00,2.50999999999999
2019-12-23 00:00:00,2.41
2019-12-24 00:00:00,2.76000000000002
2019-12-25 00:00:00,2.41
2019-12-26 00:00:00,2.34
2019-12-27 00:00:00,2.19999999999999
2019-12-28 00:00:00,1.90000000000001
2019-12-29 00:00:00,2.10999999999999
2019-12-30 00:00:00,1.92000000000002
2019-12-31 00:00:00,2.06999999999999
2020-01-01 00:00:00,1.80000000000001
2020-01-02 00:00:00,2.16999999999999
2020-01-03 00:00:00,1.90000000000001
2020-01-04 00:00:00,2.19999999999999
2020-01-05 00:00:00,1.98000000000002
2020-01-06 00:00:00,2.22999999999999
2020-01-07 00:00:00,2.03999999999999
2020-01-08 00:00:00,5.31
2020-01-09 00:00:00,6.01000000000002
2020-01-10 00:00:00,4.97999999999999
2020-01-11 00:00:00,3.66999999999999
2020-01-12 00:00:00,2.26000000000002
2020-01-13 00:00:00,4.28
2020-01-14 00:00:00,3.66999999999999
2020-01-15 00:00:00,4.43000000000001
2020-01-16 00:00:00,4.47999999999999
2020-01-17 00:00:00,3.41999999999999
2020-01-18 00:00:00,3.89000000000004
2020-01-19 00:00:00,4.29999999999995
2020-01-20 00:00:00,4.25
2020-01-21 00:00:00,4.69
2020-01-22 00:00:00,5.24000000000001
2020-01-23 00:00:00,4.92000000000002
2020-01-24 00:00:00,5.11000000000001
2020-01-25 00:00:00,4.35999999999996
2020-01-26 00:00:00,2.05000000000001
2020-01-27 00:00:00,1.69999999999999
2020-01-28 00:00:00,3.79000000000002
2020-01-29 00:00:00,4.01999999999998
2020-01-30 00:00:00,3.87
2020-01-31 00:00:00,3.31
2020-02-01 00:00:00,3.87
2020-02-02 00:00:00,1.44999999999999
