Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,Date
9.14,0,0,0,1,0,2019-10-18 00:00:00
7.71,0,0,0,0,0,2019-10-19 00:00:00
4.39,0,0,0,0,0,2019-10-20 00:00:00
4.41,0,0,0,1,0,2019-10-21 00:00:00
7.36,0,0,0,1,0,2019-10-22 00:00:00
9.09,0,0,0,1,0,2019-10-23 00:00:00
7.19,0,0,0,1,0,2019-10-24 00:00:00
7.69,0,0,0,1,0,2019-10-25 00:00:00
4.55,0,0,0,0,0,2019-10-26 00:00:00
3.67,0,0,0,0,0,2019-10-27 00:00:00
4.45999999999999,0,1,0,1,0,2019-10-28 00:00:00
3.26000000000001,0,0,0,1,0,2019-10-29 00:00:00
5.14999999999999,0,0,0,1,0,2019-10-30 00:00:00
5.36,0,0,0,1,0,2019-10-31 00:00:00
3.7,0,0,0,1,0,2019-11-01 00:00:00
4.05,0,0,0,0,0,2019-11-02 00:00:00
3.28,0,0,0,0,0,2019-11-03 00:00:00
3.22,0,0,0,1,0,2019-11-04 00:00:00
4.07000000000001,0,0,0,1,0,2019-11-05 00:00:00
5.36,0,0,0,1,0,2019-11-06 00:00:00
6.38,0,0,0,1,0,2019-11-07 00:00:00
6.24000000000001,0,0,0,1,0,2019-11-08 00:00:00
5.57999999999998,0,0,0,0,0,2019-11-09 00:00:00
6.61000000000001,0,0,0,0,0,2019-11-10 00:00:00
6.68000000000001,0,0,0,1,0,2019-11-11 00:00:00
6.17999999999998,0,0,0,1,0,2019-11-12 00:00:00
5.22,0,0,0,1,0,2019-11-13 00:00:00
45.65,0,0,0,1,0,2019-11-22 10:15:00
3.29000000000002,0,0,0,0,0,2019-11-23 00:00:00
5.17999999999998,0,0,0,0,0,2019-11-24 00:00:00
4.94,0,0,0,1,0,2019-11-25 00:00:00
5.61000000000001,0,0,0,1,0,2019-11-26 00:00:00
5.12,0,0,0,1,0,2019-11-27 00:00:00
5.72,0,0,0,1,0,2019-11-28 00:00:00
6.38,0,0,0,1,0,2019-11-29 00:00:00
6.63999999999999,0,0,0,0,0,2019-11-30 00:00:00
5.33000000000001,0,0,1,0,0,2019-12-01 00:00:00
5.31999999999999,0,0,1,1,0,2019-12-02 00:00:00
6.33000000000001,0,0,1,1,0,2019-12-03 00:00:00
6.20999999999998,0,0,1,1,0,2019-12-04 00:00:00
6.52000000000004,0,0,1,1,0,2019-12-05 00:00:00
6.67999999999995,0,0,1,1,0,2019-12-06 00:00:00
6.0,0,0,1,0,0,2019-12-07 00:00:00
5.53000000000003,0,0,1,0,0,2019-12-08 00:00:00
5.54000000000002,0,0,1,1,0,2019-12-09 00:00:00
6.5,0,0,1,1,0,2019-12-10 00:00:00
6.33999999999998,0,0,1,1,0,2019-12-11 00:00:00
6.25999999999999,0,0,1,1,0,2019-12-12 00:00:00
6.11000000000001,0,0,1,1,0,2019-12-13 00:00:00
6.24000000000001,0,0,1,0,0,2019-12-14 00:00:00
5.71999999999997,0,0,1,0,0,2019-12-15 00:00:00
5.64000000000004,0,0,1,1,0,2019-12-16 00:00:00
8.07999999999998,0,0,1,1,0,2019-12-17 00:00:00
8.21999999999997,0,0,1,1,0,2019-12-18 00:00:00
6.71000000000004,0,0,1,1,0,2019-12-19 00:00:00
6.69,0,0,1,1,0,2019-12-20 00:00:00
6.44,0,0,1,0,0,2019-12-21 00:00:00
5.81,0,0,1,0,0,2019-12-22 00:00:00
5.71999999999997,0,0,1,1,0,2019-12-23 00:00:00
7.63999999999999,0,0,1,1,0,2019-12-24 00:00:00
5.65000000000003,0,1,1,1,0,2019-12-25 00:00:00
5.70999999999998,0,1,1,1,0,2019-12-26 00:00:00
5.75999999999999,0,0,1,1,0,2019-12-27 00:00:00
5.75,0,0,1,0,0,2019-12-28 00:00:00
5.74000000000001,0,0,1,0,0,2019-12-29 00:00:00
5.85000000000002,0,0,1,1,0,2019-12-30 00:00:00
5.84999999999997,0,0,1,1,0,2019-12-31 00:00:00
5.72000000000003,0,1,1,1,0,2020-01-01 00:00:00
5.80000000000001,0,0,1,1,0,2020-01-02 00:00:00
5.76999999999998,0,0,1,1,0,2020-01-03 00:00:00
5.72000000000003,0,0,1,0,0,2020-01-04 00:00:00
5.75999999999999,0,0,1,0,0,2020-01-05 00:00:00
5.80000000000001,0,1,1,1,0,2020-01-06 00:00:00
5.85999999999996,0,0,1,1,0,2020-01-07 00:00:00
6.02000000000004,0,0,0,1,0,2020-01-08 00:00:00
8.94,0,0,0,1,0,2020-01-09 00:00:00
9.14999999999998,0,0,0,1,0,2020-01-10 00:00:00
6.86000000000001,0,0,0,0,0,2020-01-11 00:00:00
5.97000000000003,0,0,0,0,0,2020-01-12 00:00:00
6.02999999999997,0,0,0,1,0,2020-01-13 00:00:00
6.83000000000004,0,0,0,1,0,2020-01-14 00:00:00
7.05999999999995,0,0,0,1,0,2020-01-15 00:00:00
7.00999999999999,0,0,0,1,0,2020-01-16 00:00:00
6.90999999999997,0,0,0,1,0,2020-01-17 00:00:00
7.22000000000003,0,0,0,0,0,2020-01-18 00:00:00
6.07000000000005,0,0,0,0,0,2020-01-19 00:00:00
6.05999999999995,0,0,0,1,0,2020-01-20 00:00:00
6.77999999999997,0,0,0,1,0,2020-01-21 00:00:00
7.18000000000006,0,0,0,1,0,2020-01-22 00:00:00
6.85000000000002,0,0,0,1,0,2020-01-23 00:00:00
6.73000000000002,0,0,0,1,0,2020-01-24 00:00:00
6.88999999999999,0,0,0,0,0,2020-01-25 00:00:00
6.13999999999999,0,0,0,0,0,2020-01-26 00:00:00
6.23000000000002,0,0,0,1,0,2020-01-27 00:00:00
8.03999999999996,0,0,0,1,0,2020-01-28 00:00:00
7.46000000000004,0,0,0,1,0,2020-01-29 00:00:00
7.34999999999991,0,0,0,1,0,2020-01-30 00:00:00
6.75999999999999,0,0,0,1,0,2020-01-31 00:00:00
8.06000000000006,0,0,0,0,0,2020-02-01 00:00:00
5.99000000000001,0,0,0,0,0,2020-02-02 00:00:00
6.02999999999997,0,0,0,1,0,2020-02-03 00:00:00
8.15999999999997,0,0,0,1,0,2020-02-04 00:00:00
6.82000000000005,0,0,0,1,0,2020-02-05 00:00:00
7.57000000000005,0,0,0,1,0,2020-02-06 00:00:00
7.66999999999996,0,0,0,1,0,2020-02-07 00:00:00
8.59000000000003,0,0,0,0,0,2020-02-08 00:00:00
10.62,0,0,0,0,0,2020-02-09 00:00:00
10.26,0,0,0,1,0,2020-02-10 00:00:00
9.55999999999995,0,0,0,1,0,2020-02-11 00:00:00
7.81000000000006,0,0,0,1,0,2020-02-12 00:00:00
7.1099999999999,0,0,0,1,0,2020-02-13 00:00:00
9.53000000000009,0,0,0,1,0,2020-02-14 00:00:00
9.78999999999996,0,0,0,0,0,2020-02-15 00:00:00
6.45000000000005,0,0,0,0,0,2020-02-16 00:00:00
6.37,0,0,0,1,0,2020-02-17 00:00:00
7.13999999999999,0,0,0,1,0,2020-02-18 00:00:00
7.18999999999994,0,0,0,1,0,2020-02-19 00:00:00
7.24000000000001,0,0,0,1,0,2020-02-20 00:00:00
7.25,0,0,0,1,0,2020-02-21 00:00:00
7.26999999999998,0,0,0,0,0,2020-02-22 00:00:00
6.81000000000006,0,0,0,0,0,2020-02-23 00:00:00
6.56999999999994,0,0,0,1,0,2020-02-24 00:00:00
7.36000000000001,0,0,0,1,0,2020-02-25 00:00:00
7.45000000000005,0,0,0,1,0,2020-02-26 00:00:00
7.31999999999994,0,0,0,1,0,2020-02-27 00:00:00
9.45000000000005,0,0,0,1,0,2020-02-28 06:30:00
5.35000000000002,0,0,0,0,0,2020-02-29 00:00:00
6.59000000000003,1,0,0,0,0,2020-03-01 00:00:00
6.55999999999995,1,1,0,1,0,2020-03-02 00:00:00
6.59000000000003,1,0,0,1,0,2020-03-03 00:00:00
7.19999999999993,1,0,0,1,0,2020-03-04 00:00:00
7.30000000000007,1,0,0,1,0,2020-03-05 00:00:00
7.57999999999993,1,0,0,1,0,2020-03-06 00:00:00
7.38,1,0,0,0,0,2020-03-07 00:00:00
6.46000000000004,1,0,0,0,0,2020-03-08 00:00:00
6.40999999999997,1,0,0,1,0,2020-03-09 00:00:00
7.61000000000001,1,0,0,1,0,2020-03-10 00:00:00
7.63,1,0,0,1,0,2020-03-11 00:00:00
6.48000000000002,1,0,0,1,0,2020-03-12 00:00:00
4.73000000000002,1,0,0,1,0,2020-03-13 00:00:00
2.28999999999996,1,0,0,0,0,2020-03-14 00:00:00
2.17000000000007,1,0,0,0,0,2020-03-15 00:00:00
2.18999999999994,1,0,0,1,0,2020-03-16 00:00:00
2.42000000000007,1,0,0,1,0,2020-03-17 00:00:00
2.25,1,0,0,1,0,2020-03-18 00:00:00
2.28999999999996,1,0,0,1,0,2020-03-19 00:00:00
2.31999999999994,1,0,0,1,0,2020-03-20 00:00:00
2.37,1,0,0,0,0,2020-03-21 00:00:00
2.18000000000006,1,0,0,0,0,2020-03-22 00:00:00
2.23000000000002,1,0,0,1,0,2020-03-23 00:00:00
2.29999999999995,1,0,0,1,0,2020-03-24 00:00:00
2.31000000000006,1,1,0,1,0,2020-03-25 00:00:00
2.25,1,0,0,1,0,2020-03-26 00:00:00
2.32999999999993,1,0,0,1,0,2020-03-27 00:00:00
2.34000000000003,1,0,0,0,0,2020-03-28 00:00:00
2.19999999999993,1,0,0,0,0,2020-03-29 00:00:00
2.13000000000011,1,0,0,1,0,2020-03-30 00:00:00
2.27999999999997,1,0,0,1,0,2020-03-31 00:00:00
2.25999999999999,1,0,0,1,0,2020-04-01 00:00:00
2.35000000000002,1,0,0,1,0,2020-04-02 00:00:00
2.25999999999999,1,0,0,1,0,2020-04-03 00:00:00
2.37,1,0,0,0,0,2020-04-04 00:00:00
2.37,1,0,0,0,0,2020-04-05 00:00:00
2.33999999999992,1,0,0,1,0,2020-04-06 00:00:00
2.38,1,0,0,1,0,2020-04-07 00:00:00
2.44000000000005,1,0,0,1,0,2020-04-08 00:00:00
2.33000000000004,1,0,0,1,0,2020-04-09 00:00:00
2.30999999999995,1,0,0,1,0,2020-04-10 00:00:00
2.28999999999996,1,0,0,0,0,2020-04-11 00:00:00
2.18000000000006,1,0,0,0,0,2020-04-12 00:00:00
2.19999999999993,1,0,0,1,0,2020-04-13 00:00:00
2.21000000000004,1,0,0,1,0,2020-04-14 00:00:00
2.21000000000004,1,0,0,1,0,2020-04-15 00:00:00
2.25999999999999,1,0,0,1,0,2020-04-16 00:00:00
2.25999999999999,1,0,0,1,0,2020-04-17 00:00:00
2.25999999999999,1,0,0,0,0,2020-04-18 00:00:00
2.15000000000009,1,0,0,0,0,2020-04-19 00:00:00
3.98000000000002,1,1,0,1,0,2020-04-20 00:00:00
4.08999999999992,1,0,0,1,0,2020-04-21 00:00:00
2.1099999999999,1,0,0,1,0,2020-04-22 00:00:00
2.16000000000008,1,0,0,1,0,2020-04-23 00:00:00
2.17000000000007,1,0,0,1,0,2020-04-24 00:00:00
3.23000000000002,1,0,0,0,0,2020-04-25 00:00:00
2.32999999999993,1,0,0,0,0,2020-04-26 00:00:00
2.39999999999986,1,0,0,1,0,2020-04-27 00:00:00
2.0300000000002,1,0,0,1,0,2020-04-28 00:00:00
2.51999999999998,1,0,0,1,0,2020-04-29 00:00:00
2.0,1,0,0,1,0,2020-04-30 00:00:00
2.53999999999996,1,1,0,1,0,2020-05-01 00:00:00
1.96000000000004,1,0,0,0,0,2020-05-02 00:00:00
2.63999999999987,1,0,0,0,0,2020-05-03 00:00:00
2.20000000000005,1,0,0,1,0,2020-05-04 00:00:00
2.00999999999999,1,0,0,1,0,2020-05-05 00:00:00
2.86000000000013,1,0,0,1,0,2020-05-06 00:00:00
2.11999999999989,1,0,0,1,0,2020-05-07 00:00:00
2.1099999999999,1,0,0,1,0,2020-05-08 00:00:00
2.09000000000015,1,0,0,0,0,2020-05-09 00:00:00
1.89999999999986,1,0,0,0,0,2020-05-10 00:00:00
1.90000000000009,1,0,0,1,0,2020-05-11 00:00:00
1.91000000000008,1,0,0,1,0,2020-05-12 00:00:00
1.90999999999985,1,0,0,1,0,2020-05-13 00:00:00
1.87000000000012,1,0,0,1,0,2020-05-14 00:00:00
1.88999999999987,1,0,0,1,0,2020-05-15 00:00:00
1.90000000000009,1,0,0,0,0,2020-05-16 00:00:00
1.82999999999993,1,0,0,0,0,2020-05-17 00:00:00
1.88000000000011,1,0,0,1,0,2020-05-18 00:00:00
1.83999999999992,1,0,0,1,0,2020-05-19 00:00:00
1.80999999999995,1,0,0,1,0,2020-05-20 00:00:00
1.86000000000013,1,0,0,1,0,2020-05-21 00:00:00
1.94000000000005,1,0,0,1,0,2020-05-22 00:00:00
1.90999999999985,1,0,0,0,0,2020-05-23 00:00:00
1.87000000000012,1,0,0,0,0,2020-05-24 00:00:00
1.89999999999986,1,0,0,1,0,2020-05-25 00:00:00
2.0,1,0,0,1,0,2020-05-26 00:00:00
1.97000000000003,1,0,0,1,0,2020-05-27 00:00:00
2.48000000000002,1,0,0,1,0,2020-05-28 00:00:00
2.86000000000013,1,0,0,1,0,2020-05-29 00:00:00
2.80999999999995,1,0,0,0,0,2020-05-30 00:00:00
2.24000000000001,1,0,0,0,0,2020-05-31 00:00:00
2.63999999999987,0,0,0,1,0,2020-06-01 00:00:00
3.22000000000003,0,0,0,1,0,2020-06-02 00:00:00
3.43000000000006,0,0,0,1,0,2020-06-03 00:00:00
3.33999999999992,0,0,0,1,0,2020-06-04 00:00:00
3.32000000000016,0,0,0,1,0,2020-06-05 00:00:00
4.62999999999988,0,0,0,0,0,2020-06-06 00:00:00
3.88000000000011,0,0,0,0,0,2020-06-07 00:00:00
3.91999999999985,0,1,0,1,0,2020-06-08 00:00:00
3.94000000000005,0,0,0,1,0,2020-06-09 00:00:00
7.83999999999992,0,0,0,1,0,2020-06-10 00:00:00
5.01999999999998,0,0,0,1,0,2020-06-11 00:00:00
4.44000000000005,0,0,0,1,0,2020-06-12 00:00:00
11.0900000000001,0,0,0,0,0,2020-06-13 00:00:00
3.54999999999995,0,0,0,0,0,2020-06-14 00:00:00
3.48000000000002,0,0,0,1,0,2020-06-15 00:00:00
6.68999999999983,0,0,0,1,1,2020-06-16 00:00:00
9.23000000000002,0,0,0,1,1,2020-06-17 00:00:00
4.44000000000005,0,0,0,1,1,2020-06-18 00:00:00
5.19000000000005,0,0,0,1,1,2020-06-19 00:00:00
4.83999999999992,0,0,0,0,1,2020-06-20 00:00:00
3.38000000000011,0,0,0,0,1,2020-06-21 00:00:00
3.31999999999994,0,0,0,1,1,2020-06-22 00:00:00
4.8599999999999,0,0,0,1,1,2020-06-23 00:00:00
4.31000000000017,0,0,0,1,1,2020-06-24 00:00:00
4.58999999999992,0,0,0,1,1,2020-06-25 00:00:00
4.74000000000001,0,0,0,1,1,2020-06-26 00:00:00
5.00999999999999,0,0,0,0,1,2020-06-27 00:00:00
3.81999999999994,0,0,0,0,1,2020-06-28 00:00:00
3.70000000000005,0,0,0,1,1,2020-06-29 00:00:00
4.23000000000002,0,0,0,1,1,2020-06-30 00:00:00
2.95000000000005,0,0,0,1,1,2020-07-01 00:00:00
1.45000000000005,0,0,0,1,1,2020-07-02 00:00:00
