Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,Date
23.36,0,0,1,1,0,2019-01-04 00:00:00
23.72,0,0,1,0,0,2019-01-05 00:00:00
22.75,0,1,1,0,0,2019-01-06 00:00:00
22.8599999999999,0,0,1,1,0,2019-01-07 00:00:00
23.3100000000001,0,0,0,1,0,2019-01-08 00:00:00
22.8200000000001,0,0,0,1,0,2019-01-09 00:00:00
24.6899999999999,0,0,0,1,0,2019-01-10 00:00:00
25.16,0,0,0,1,0,2019-01-11 00:00:00
24.7,0,0,0,0,0,2019-01-12 00:00:00
23.2,0,0,0,0,0,2019-01-13 00:00:00
23.02,0,0,0,1,0,2019-01-14 00:00:00
24.92,0,0,0,1,0,2019-01-15 00:00:00
24.93,0,0,0,1,0,2019-01-16 00:00:00
15.5100000000001,0,0,0,1,0,2019-01-17 00:00:00
3.56999999999994,0,0,0,1,0,2019-01-18 00:00:00
3.51999999999998,0,0,0,0,0,2019-01-19 00:00:00
1.97000000000003,0,0,0,0,0,2019-01-20 00:00:00
1.96000000000004,0,0,0,1,0,2019-01-21 00:00:00
4.07999999999993,0,0,0,1,0,2019-01-22 00:00:00
3.21000000000004,0,0,0,1,0,2019-01-23 00:00:00
3.69000000000005,0,0,0,1,0,2019-01-24 00:00:00
3.1099999999999,0,0,0,1,0,2019-01-25 00:00:00
3.24000000000001,0,0,0,0,0,2019-01-26 00:00:00
1.82000000000005,0,0,0,0,0,2019-01-27 00:00:00
1.66999999999996,0,0,0,1,0,2019-01-28 00:00:00
3.25,0,0,0,1,0,2019-01-29 00:00:00
3.47000000000003,0,0,0,1,0,2019-01-30 00:00:00
1.81000000000006,0,0,0,1,0,2019-01-31 00:00:00
3.34999999999991,0,0,0,1,0,2019-02-01 00:00:00
3.20000000000005,0,0,0,0,0,2019-02-02 00:00:00
1.5,0,0,0,0,0,2019-02-03 00:00:00
1.50999999999999,0,0,0,1,0,2019-02-04 00:00:00
3.16999999999996,0,0,0,1,0,2019-02-05 00:00:00
3.13,0,0,0,1,0,2019-02-06 00:00:00
3.65000000000009,0,0,0,1,0,2019-02-07 00:00:00
3.56999999999994,0,0,0,1,0,2019-02-08 00:00:00
2.99000000000001,0,0,0,0,0,2019-02-09 00:00:00
1.28999999999996,0,0,0,0,0,2019-02-10 00:00:00
1.78000000000009,0,0,0,1,0,2019-02-11 00:00:00
3.27999999999997,0,0,0,1,0,2019-02-12 00:00:00
3.97000000000003,0,0,0,1,0,2019-02-13 08:15:00
2.75,0,0,0,1,0,2019-02-14 00:00:00
3.2299999999999,0,0,0,1,0,2019-02-15 00:00:00
2.98000000000002,0,0,0,0,0,2019-02-16 00:00:00
1.37,0,0,0,0,0,2019-02-17 00:00:00
1.35000000000002,0,0,0,1,0,2019-02-18 00:00:00
2.87,0,0,0,1,0,2019-02-19 00:00:00
3.06000000000006,0,0,0,1,0,2019-02-20 00:00:00
2.9799999999999,0,0,0,1,0,2019-02-21 00:00:00
2.60000000000002,0,0,0,1,0,2019-02-22 00:00:00
2.58000000000004,0,0,0,0,0,2019-02-23 00:00:00
1.19999999999993,0,0,0,0,0,2019-02-24 00:00:00
1.17000000000007,0,0,0,1,0,2019-02-25 00:00:00
2.85000000000002,0,0,0,1,0,2019-02-26 00:00:00
3.94999999999993,0,0,0,1,0,2019-02-27 00:00:00
2.87,0,0,0,1,0,2019-02-28 00:00:00
2.81000000000006,0,0,0,1,0,2019-03-01 00:00:00
2.79999999999995,0,0,0,0,0,2019-03-02 00:00:00
1.23000000000002,0,0,0,0,0,2019-03-03 00:00:00
1.21000000000004,0,0,0,1,0,2019-03-04 00:00:00
2.96999999999991,0,0,0,1,0,2019-03-05 00:00:00
3.19000000000005,0,0,0,1,0,2019-03-06 00:00:00
3.20999999999992,0,0,0,1,0,2019-03-07 00:00:00
3.0,0,0,0,1,0,2019-03-08 00:00:00
2.96000000000004,0,0,0,0,0,2019-03-09 00:00:00
1.37,0,0,0,0,0,2019-03-10 00:00:00
1.44000000000005,0,1,0,1,0,2019-03-11 00:00:00
1.53999999999996,0,0,0,1,0,2019-03-12 00:00:00
3.33000000000004,0,0,0,1,0,2019-03-13 00:00:00
3.05999999999995,0,0,0,1,0,2019-03-14 00:00:00
2.94000000000005,0,0,0,1,0,2019-03-15 00:00:00
2.94999999999993,0,0,0,0,0,2019-03-16 00:00:00
1.19000000000005,0,0,0,0,0,2019-03-17 00:00:00
1.23000000000002,0,0,0,1,0,2019-03-18 00:00:00
3.37,0,0,0,1,0,2019-03-19 00:00:00
3.27999999999997,0,0,0,1,0,2019-03-20 00:00:00
2.92999999999995,0,0,0,1,0,2019-03-21 00:00:00
2.97000000000003,0,0,0,1,0,2019-03-22 00:00:00
2.14999999999998,0,0,0,0,0,2019-03-23 00:00:00
1.12,0,0,0,0,0,2019-03-24 00:00:00
1.18000000000006,0,1,0,1,0,2019-03-25 00:00:00
1.14999999999998,0,0,0,1,0,2019-03-26 00:00:00
3.01999999999998,0,0,0,1,0,2019-03-27 00:00:00
3.38999999999999,0,0,0,1,0,2019-03-28 00:00:00
3.14999999999998,0,0,0,1,0,2019-03-29 00:00:00
3.41000000000008,0,0,0,0,0,2019-03-30 00:00:00
1.43999999999994,0,0,0,0,0,2019-03-31 00:00:00
1.32000000000005,0,0,0,1,0,2019-04-01 00:00:00
3.23000000000002,0,0,0,1,0,2019-04-02 00:00:00
3.20000000000005,0,0,0,1,0,2019-04-03 00:00:00
3.1099999999999,0,0,0,1,0,2019-04-04 00:00:00
2.87999999999988,0,0,0,1,0,2019-04-05 00:00:00
3.13000000000011,0,0,0,0,0,2019-04-06 00:00:00
1.22000000000003,0,0,0,0,0,2019-04-07 00:00:00
3.45000000000005,0,0,0,1,0,2019-04-08 00:00:00
2.48000000000002,0,0,0,1,0,2019-04-09 00:00:00
2.39999999999986,0,0,0,1,0,2019-04-10 00:00:00
