Date,Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,index
2021-11-09 00:00:00,1.11000000000001,0,0,0,1,0,9
2021-11-10 00:00:00,1.10000000000002,0,0,0,1,0,9
2021-11-11 00:00:00,1.80000000000001,0,0,0,1,0,9
2021-11-12 00:00:00,1.10999999999996,0,0,0,1,0,9
2021-11-13 00:00:00,1.00999999999999,0,0,0,0,0,9
2021-11-14 00:00:00,0.0800000000000409,0,0,0,0,0,9
2021-11-15 00:00:00,0.0,0,0,0,1,0,9
2021-11-16 00:00:00,0.930000000000007,0,0,0,1,0,9
2021-11-17 00:00:00,0.899999999999977,0,0,0,1,0,9
2021-11-18 00:00:00,0.420000000000016,0,0,0,1,0,9
2021-11-19 00:00:00,1.15999999999997,0,0,0,1,0,9
2021-11-20 00:00:00,3.84000000000003,0,0,0,0,0,9
2021-11-21 00:00:00,0.0399999999999636,0,0,0,0,0,9
2021-11-22 00:00:00,0.0300000000000296,0,0,0,1,0,9
2021-11-23 00:00:00,0.199999999999989,0,0,0,1,0,9
2021-11-24 00:00:00,1.11000000000001,0,0,0,1,0,9
2021-11-25 00:00:00,1.38,0,0,0,1,0,9
2021-11-26 00:00:00,1.30000000000001,0,0,0,1,0,9
2021-11-27 00:00:00,0.990000000000009,0,0,0,0,0,9
2021-11-28 00:00:00,0.139999999999986,0,0,0,0,0,9
2021-11-29 00:00:00,0.0099999999999909,0,0,0,1,0,9
2021-11-30 00:00:00,1.02999999999997,0,0,0,1,0,9
2021-12-01 00:00:00,1.0,0,0,1,1,0,9
2021-12-02 00:00:00,1.14000000000004,0,0,1,1,0,9
2021-12-03 00:00:00,2.19999999999999,0,0,1,1,0,9
2021-12-04 00:00:00,1.08999999999997,0,0,1,0,0,9
2021-12-05 00:00:00,0.0600000000000023,0,0,1,0,0,9
2021-12-06 00:00:00,0.0099999999999909,0,0,1,1,0,9
2021-12-07 00:00:00,1.13000000000005,0,0,1,1,0,9
2021-12-08 00:00:00,1.08999999999997,0,0,1,1,0,9
2021-12-09 00:00:00,1.14999999999998,0,0,1,1,0,9
2021-12-10 00:00:00,1.40000000000003,0,0,1,1,0,9
2021-12-11 00:00:00,1.0,0,0,1,0,0,9
2021-12-12 00:00:00,0.0099999999999909,0,0,1,0,0,9
2021-12-13 00:00:00,0.129999999999995,0,0,1,1,0,9
2021-12-14 00:00:00,1.31,0,0,1,1,0,9
2021-12-15 00:00:00,1.25999999999999,0,0,1,1,0,9
2021-12-16 00:00:00,1.0,0,0,1,1,0,9
2021-12-17 00:00:00,1.15000000000003,0,0,1,1,0,9
2021-12-18 00:00:00,0.849999999999966,0,0,1,0,0,9
2021-12-19 00:00:00,0.0799999999999841,0,0,1,0,0,9
2021-12-20 00:00:00,0.0200000000000387,0,0,1,1,0,9
2021-12-21 00:00:00,1.03999999999996,0,0,1,1,0,9
2021-12-22 00:00:00,1.26000000000005,0,0,1,1,0,9
2021-12-23 00:00:00,1.08999999999997,0,0,1,1,0,9
2021-12-24 00:00:00,0.610000000000014,0,0,1,1,0,9
2021-12-25 00:00:00,0.0099999999999909,0,1,1,0,0,9
2021-12-26 00:00:00,0.629999999999995,0,1,1,0,0,9
2021-12-27 00:00:00,0.839999999999975,0,0,1,1,0,9
2021-12-28 00:00:00,0.120000000000005,0,0,1,1,0,9
2021-12-29 00:00:00,0.210000000000036,0,0,1,1,0,9
2021-12-30 00:00:00,0.0,0,0,1,1,0,9
2021-12-31 00:00:00,0.0099999999999909,0,0,1,1,0,9
2022-01-01 00:00:00,0.0699999999999932,0,1,1,0,0,9
2022-01-02 00:00:00,0.0099999999999909,0,0,1,0,0,9
2022-01-03 00:00:00,0.0099999999999909,0,0,1,1,0,9
2022-01-04 00:00:00,0.0500000000000114,0,0,1,1,0,9
2022-01-05 00:00:00,0.0300000000000296,0,0,1,1,0,9
2022-01-06 00:00:00,0.0199999999999818,0,1,1,1,0,9
2022-01-07 00:00:00,0.0199999999999818,0,0,1,1,0,9
2022-01-08 00:00:00,0.0,0,0,0,0,0,9
2022-01-09 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-01-10 00:00:00,0.0,0,0,0,1,0,9
2022-01-11 00:00:00,1.0,0,0,0,1,0,9
2022-01-12 00:00:00,1.18000000000001,0,0,0,1,0,9
2022-01-13 00:00:00,0.879999999999995,0,0,0,1,0,9
2022-01-14 00:00:00,1.02000000000004,0,0,0,1,0,9
2022-01-15 00:00:00,1.23999999999995,0,0,0,0,0,9
2022-01-16 00:00:00,0.160000000000025,0,0,0,0,0,9
2022-01-17 00:00:00,0.0099999999999909,0,0,0,1,0,9
2022-01-18 00:00:00,0.980000000000018,0,0,0,1,0,9
2022-01-19 00:00:00,1.02999999999997,0,0,0,1,0,9
2022-01-20 00:00:00,1.06999999999999,0,0,0,1,0,9
2022-01-21 00:00:00,1.21000000000004,0,0,0,1,0,9
2022-01-22 00:00:00,2.08999999999998,0,0,0,0,0,9
2022-01-23 00:00:00,0.0800000000000409,0,0,0,0,0,9
2022-01-24 00:00:00,0.0299999999999727,0,0,0,1,0,9
2022-01-25 00:00:00,0.0400000000000205,0,0,0,1,0,9
2022-01-26 00:00:00,0.430000000000007,0,0,0,1,0,9
2022-01-27 00:00:00,0.239999999999952,0,0,0,1,0,9
2022-01-28 00:00:00,0.629999999999995,0,0,0,1,0,9
2022-01-29 00:00:00,0.0500000000000114,0,0,0,0,0,9
2022-01-30 00:00:00,0.0,0,0,0,0,0,9
2022-01-31 00:00:00,0.0300000000000296,0,0,0,1,0,9
2022-02-01 00:00:00,1.37,0,0,0,1,0,9
2022-02-02 00:00:00,1.63,0,0,0,1,0,9
2022-02-03 00:00:00,1.58999999999997,0,0,0,1,0,9
2022-02-04 00:00:00,1.85000000000002,0,0,0,1,0,9
2022-02-05 00:00:00,1.65999999999997,0,0,0,0,0,9
2022-02-06 00:00:00,1.04000000000002,0,0,0,0,0,9
2022-02-07 00:00:00,0.95999999999998,0,0,0,1,0,9
2022-02-08 00:00:00,4.08000000000004,0,0,0,1,0,9
2022-02-09 00:00:00,4.75,0,0,0,1,0,9
2022-02-10 00:00:00,4.82999999999998,0,0,0,1,0,9
2022-02-11 00:00:00,4.51999999999998,0,0,0,1,0,9
2022-02-12 00:00:00,4.19999999999999,0,0,0,0,0,9
2022-02-13 00:00:00,0.110000000000014,0,0,0,0,0,9
2022-02-14 00:00:00,0.120000000000005,0,0,0,1,0,9
2022-02-15 00:00:00,1.45999999999998,0,0,0,1,0,9
2022-02-16 00:00:00,0.960000000000036,0,0,0,1,0,9
2022-02-17 00:00:00,1.34999999999997,0,0,0,1,0,9
2022-02-18 00:00:00,0.970000000000027,0,0,0,1,0,9
2022-02-19 00:00:00,1.21999999999997,0,0,0,0,0,9
2022-02-20 00:00:00,0.110000000000014,0,0,0,0,0,9
2022-02-21 00:00:00,0.0,0,0,0,1,0,9
2022-02-22 00:00:00,1.13,0,0,0,1,0,9
2022-02-23 00:00:00,1.20000000000005,0,0,0,1,0,9
2022-02-24 00:00:00,2.75999999999999,0,0,0,1,0,9
2022-02-25 00:00:00,2.03999999999996,0,0,0,1,0,9
2022-02-26 00:00:00,1.50999999999999,0,0,0,0,0,9
2022-02-27 00:00:00,0.0,0,0,0,0,0,9
2022-02-28 00:00:00,0.150000000000034,0,0,0,1,0,9
2022-03-01 00:00:00,0.879999999999995,0,0,0,1,0,9
2022-03-02 00:00:00,0.870000000000005,0,0,0,1,0,9
2022-03-03 00:00:00,1.07999999999998,0,0,0,1,0,9
2022-03-04 00:00:00,1.35000000000002,0,0,0,1,0,9
2022-03-05 00:00:00,1.16999999999996,0,0,0,0,0,9
2022-03-06 00:00:00,0.0900000000000318,0,0,0,0,0,9
2022-03-07 00:00:00,0.0099999999999909,0,1,0,1,0,9
2022-03-08 00:00:00,0.0099999999999909,0,0,0,1,0,9
2022-03-09 00:00:00,1.12,0,0,0,1,0,9
2022-03-10 00:00:00,1.09000000000003,0,0,0,1,0,9
2022-03-11 00:00:00,0.189999999999998,0,0,0,1,0,9
2022-03-12 00:00:00,0.159999999999968,0,0,0,0,0,9
2022-03-13 00:00:00,0.0600000000000023,0,0,0,0,0,9
2022-03-14 00:00:00,0.0199999999999818,0,0,0,1,0,9
2022-03-15 00:00:00,1.25,0,0,0,1,0,9
2022-03-16 00:00:00,1.42000000000002,0,0,0,1,0,9
2022-03-17 00:00:00,1.15000000000003,0,0,0,1,0,9
2022-03-18 00:00:00,1.19,0,0,0,1,0,9
2022-03-19 00:00:00,1.32999999999998,0,0,0,0,0,9
2022-03-20 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-03-21 00:00:00,0.0,0,0,0,1,0,9
2022-03-22 00:00:00,1.03000000000003,0,0,0,1,0,9
2022-03-23 00:00:00,1.07999999999998,0,0,0,1,0,9
2022-03-24 00:00:00,0.96999999999997,0,0,0,1,0,9
2022-03-25 00:00:00,0.460000000000036,0,1,0,1,0,9
2022-03-26 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-03-27 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-03-28 00:00:00,0.0400000000000205,0,0,0,1,0,9
2022-03-29 00:00:00,0.909999999999968,0,0,0,1,0,9
2022-03-30 00:00:00,0.960000000000036,0,0,0,1,0,9
2022-03-31 00:00:00,1.25999999999999,0,0,0,1,0,9
2022-04-01 00:00:00,1.33999999999997,0,0,0,1,0,9
2022-04-02 00:00:00,1.04000000000002,0,0,0,0,0,9
2022-04-03 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-04-04 00:00:00,0.0400000000000205,0,0,0,1,0,9
2022-04-05 00:00:00,0.96999999999997,0,0,0,1,0,9
2022-04-06 00:00:00,1.25999999999999,0,0,0,1,0,9
2022-04-07 00:00:00,1.10000000000002,0,0,0,1,0,9
2022-04-08 00:00:00,1.37,0,0,0,1,0,9
2022-04-09 00:00:00,1.13,0,0,0,0,0,9
2022-04-10 00:00:00,0.240000000000009,0,0,0,0,0,9
2022-04-11 00:00:00,0.0399999999999636,0,0,0,1,0,9
2022-04-12 00:00:00,1.30000000000001,0,0,0,1,0,9
2022-04-13 00:00:00,1.36000000000001,0,0,0,1,0,9
2022-04-14 00:00:00,1.24000000000001,0,0,0,1,0,9
2022-04-15 00:00:00,1.67000000000002,0,0,0,1,0,9
2022-04-16 00:00:00,1.56999999999999,0,0,0,0,0,9
2022-04-17 00:00:00,0.0499999999999545,0,0,0,0,0,9
2022-04-18 00:00:00,0.0100000000000477,0,0,0,1,0,9
2022-04-19 00:00:00,0.0699999999999932,0,0,0,1,0,9
2022-04-20 00:00:00,0.0299999999999727,0,0,0,1,0,9
2022-04-21 00:00:00,1.48000000000002,0,0,0,1,0,9
2022-04-22 00:00:00,4.37,0,0,0,1,0,9
2022-04-23 00:00:00,0.089999999999975,0,0,0,0,0,9
2022-04-24 00:00:00,0.25,0,0,0,0,0,9
2022-04-25 00:00:00,0.0400000000000205,0,1,0,1,0,9
2022-04-26 00:00:00,0.29000000000002,0,0,0,1,0,9
2022-04-27 00:00:00,1.91999999999996,0,0,0,1,0,9
2022-04-28 00:00:00,0.160000000000025,0,0,0,1,0,9
2022-04-29 00:00:00,0.0799999999999841,0,0,0,1,0,9
2022-04-30 00:00:00,1.43000000000001,0,0,0,0,0,9
2022-05-01 00:00:00,0.0400000000000205,0,1,0,0,0,9
2022-05-02 00:00:00,0.0099999999999909,0,1,0,1,0,9
2022-05-03 00:00:00,0.0,0,0,0,1,0,9
2022-05-04 00:00:00,1.69,0,0,0,1,0,9
2022-05-05 00:00:00,1.20999999999998,0,0,0,1,0,9
2022-05-06 00:00:00,1.06,0,0,0,1,0,9
2022-05-07 00:00:00,1.37,0,0,0,0,0,9
2022-05-08 00:00:00,1.07999999999998,0,0,0,0,0,9
2022-05-09 00:00:00,0.270000000000039,0,0,0,1,0,9
2022-05-10 00:00:00,1.66000000000003,0,0,0,1,0,9
2022-05-11 00:00:00,1.49000000000001,0,0,0,1,0,9
2022-05-12 00:00:00,1.40999999999997,0,0,0,1,0,9
2022-05-13 00:00:00,1.29999999999995,0,0,0,1,0,9
2022-05-14 00:00:00,1.85000000000002,0,0,0,0,0,9
2022-05-15 00:00:00,0.240000000000009,0,0,0,0,0,9
2022-05-16 00:00:00,0.450000000000045,0,0,0,1,0,9
2022-05-17 00:00:00,2.38,0,0,0,1,0,9
2022-05-18 00:00:00,1.71999999999991,0,0,0,1,0,9
2022-05-19 00:00:00,1.98000000000002,0,0,0,1,0,9
2022-05-20 00:00:00,0.580000000000041,0,0,0,1,0,9
2022-05-21 00:00:00,1.22000000000003,0,0,0,0,0,9
2022-05-22 00:00:00,0.0099999999999909,0,0,0,0,0,9
2022-05-23 00:00:00,0.0999999999999091,0,0,0,1,0,9
2022-05-24 00:00:00,1.83000000000004,0,0,0,1,0,9
2022-05-25 00:00:00,1.99000000000001,0,0,0,1,0,9
2022-05-26 00:00:00,2.89999999999998,0,0,0,1,0,9
2022-05-27 00:00:00,3.45000000000005,0,0,0,1,0,9
2022-05-28 00:00:00,0.939999999999941,0,0,0,0,0,9
2022-05-29 00:00:00,0.0199999999999818,0,0,0,0,0,9
2022-05-30 00:00:00,0.0300000000000864,0,0,0,1,0,9
2022-05-31 00:00:00,0.689999999999941,0,0,0,1,0,9
2022-06-01 00:00:00,1.33000000000004,0,0,0,1,0,9
2022-06-02 00:00:00,0.689999999999941,0,0,0,1,0,9
2022-06-03 00:00:00,1.45000000000005,0,0,0,1,0,9
2022-06-04 00:00:00,0.67999999999995,0,0,0,0,0,9
2022-06-05 00:00:00,0.100000000000023,0,0,0,0,0,9
2022-06-06 00:00:00,0.840000000000032,0,0,0,1,0,9
2022-06-07 00:00:00,0.649999999999977,0,0,0,1,0,9
2022-06-08 00:00:00,0.879999999999995,0,0,0,1,0,9
2022-06-09 00:00:00,0.920000000000073,0,0,0,1,0,9
2022-06-10 00:00:00,0.909999999999968,0,0,0,1,0,9
2022-06-11 00:00:00,0.870000000000005,0,0,0,0,0,9
2022-06-12 00:00:00,0.0499999999999545,0,0,0,0,0,9
2022-06-13 00:00:00,0.240000000000009,0,1,0,1,0,9
2022-06-14 00:00:00,0.0099999999999909,0,0,0,1,0,9
2022-06-15 00:00:00,0.850000000000023,0,0,0,1,0,9
2022-06-16 00:00:00,1.02999999999997,0,0,0,1,1,9
2022-06-17 00:00:00,0.610000000000014,0,0,0,1,1,9
2022-06-18 00:00:00,0.879999999999995,0,0,0,0,1,9
2022-06-19 00:00:00,0.740000000000009,0,0,0,0,1,9
2022-06-20 00:00:00,0.07000000000005,0,0,0,1,1,9
2022-06-21 00:00:00,2.41999999999996,0,0,0,1,1,9
2022-06-22 00:00:00,1.12,0,0,0,1,1,9
2022-06-23 00:00:00,2.04999999999995,0,0,0,1,1,9
2022-06-24 00:00:00,0.340000000000032,0,0,0,1,1,9
2022-06-25 00:00:00,0.580000000000041,0,0,0,0,1,9
2022-06-26 00:00:00,0.0399999999999636,0,0,0,0,1,9
2022-06-27 00:00:00,0.0499999999999545,0,0,0,1,1,9
2022-06-28 00:00:00,1.13,0,0,0,1,1,9
2022-06-29 00:00:00,0.590000000000032,0,0,0,1,1,9
2022-06-30 00:00:00,0.379999999999995,0,0,0,1,1,9
2022-07-01 00:00:00,0.440000000000055,0,0,0,1,1,9
2022-07-02 00:00:00,0.209999999999923,0,0,0,0,1,9
2022-07-03 00:00:00,0.0600000000000591,0,0,0,0,1,9
2022-07-04 00:00:00,0.0399999999999636,0,0,0,1,1,9
2022-07-05 00:00:00,0.149999999999977,0,0,0,1,1,9
2022-07-06 00:00:00,1.68000000000006,0,0,0,1,1,9
2022-07-07 00:00:00,0.159999999999968,0,0,0,1,1,9
2022-07-08 00:00:00,0.139999999999986,0,0,0,1,1,9
2022-07-09 00:00:00,0.0600000000000591,0,0,0,0,1,9
2022-07-10 00:00:00,0.0199999999999818,0,0,0,0,1,9
2022-07-11 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-07-12 00:00:00,0.419999999999959,0,0,0,1,1,9
2022-07-13 00:00:00,0.32000000000005,0,0,0,1,1,9
2022-07-14 00:00:00,0.17999999999995,0,0,0,1,1,9
2022-07-15 00:00:00,0.310000000000059,0,0,0,1,1,9
2022-07-16 00:00:00,0.199999999999932,0,0,0,0,1,9
2022-07-17 00:00:00,0.0200000000000955,0,0,0,0,1,9
2022-07-18 00:00:00,0.0199999999999818,0,0,0,1,1,9
2022-07-19 00:00:00,1.15999999999997,0,0,0,1,1,9
2022-07-20 00:00:00,0.120000000000005,0,0,0,1,1,9
2022-07-21 00:00:00,0.129999999999995,0,0,0,1,1,9
2022-07-22 00:00:00,0.0600000000000591,0,0,0,1,1,9
2022-07-23 00:00:00,0.469999999999914,0,0,0,0,1,9
2022-07-24 00:00:00,0.0099999999999909,0,0,0,0,1,9
2022-07-25 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-07-26 00:00:00,0.400000000000091,0,0,0,1,1,9
2022-07-27 00:00:00,0.0999999999999091,0,0,0,1,1,9
2022-07-28 00:00:00,0.420000000000073,0,0,0,1,1,9
2022-07-29 00:00:00,0.549999999999955,0,0,0,1,1,9
2022-07-30 00:00:00,0.399999999999977,0,0,0,0,1,9
2022-07-31 00:00:00,0.0300000000000864,0,0,0,0,1,9
2022-08-01 00:00:00,0.0199999999999818,0,0,0,1,1,9
2022-08-02 00:00:00,0.110000000000014,0,0,0,1,1,9
2022-08-03 00:00:00,0.319999999999936,0,0,0,1,1,9
2022-08-04 00:00:00,0.210000000000036,0,0,0,1,1,9
2022-08-05 00:00:00,1.18999999999994,0,0,0,1,1,9
2022-08-06 00:00:00,0.0100000000001046,0,0,0,0,1,9
2022-08-07 00:00:00,0.0099999999999909,0,0,0,0,1,9
2022-08-08 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-08-09 00:00:00,0.129999999999995,0,0,0,1,1,9
2022-08-10 00:00:00,0.129999999999995,0,0,0,1,1,9
2022-08-11 00:00:00,0.850000000000023,0,0,0,1,1,9
2022-08-12 00:00:00,0.319999999999936,0,0,0,1,1,9
2022-08-13 00:00:00,0.0099999999999909,0,0,0,0,1,9
2022-08-14 00:00:00,0.0199999999999818,0,0,0,0,1,9
2022-08-15 00:00:00,0.0099999999999909,0,1,0,1,1,9
2022-08-16 00:00:00,0.0100000000001046,0,0,0,1,1,9
2022-08-17 00:00:00,0.579999999999927,0,0,0,1,1,9
2022-08-18 00:00:00,7.05000000000007,0,0,0,1,1,9
2022-08-19 00:00:00,0.269999999999982,0,0,0,1,1,9
2022-08-20 00:00:00,0.0799999999999272,0,0,0,0,1,9
2022-08-21 00:00:00,0.0200000000000955,0,0,0,0,1,9
2022-08-22 00:00:00,0.0399999999999636,0,0,0,1,1,9
2022-08-23 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-08-24 00:00:00,0.0299999999999727,0,0,0,1,1,9
2022-08-25 00:00:00,0.440000000000055,0,0,0,1,1,9
2022-08-26 00:00:00,0.0499999999999545,0,0,0,1,1,9
2022-08-27 00:00:00,0.0499999999999545,0,0,0,0,1,9
2022-08-28 00:00:00,0.0200000000000955,0,0,0,0,1,9
2022-08-29 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-08-30 00:00:00,0.17999999999995,0,0,0,1,1,9
2022-08-31 00:00:00,0.0199999999999818,0,0,0,1,1,9
2022-09-01 00:00:00,0.889999999999986,0,0,0,1,1,9
2022-09-02 00:00:00,4.82000000000005,0,0,0,1,1,9
2022-09-03 00:00:00,0.360000000000014,0,0,0,0,1,9
2022-09-04 00:00:00,0.210000000000036,0,0,0,0,1,9
2022-09-05 00:00:00,0.0099999999999909,0,0,0,1,1,9
2022-09-06 00:00:00,0.389999999999986,0,0,0,1,1,9
2022-09-07 00:00:00,0.549999999999955,0,0,0,1,1,9
2022-09-08 00:00:00,2.62,0,0,0,1,1,9
2022-09-09 00:00:00,0.690000000000055,0,0,0,1,1,9
2022-09-10 00:00:00,0.409999999999968,0,0,0,0,1,9
2022-09-11 00:00:00,0.319999999999936,0,0,0,0,0,9
2022-09-12 00:00:00,0.0400000000000773,0,0,0,1,0,9
2022-09-13 00:00:00,0.409999999999968,0,0,0,1,0,9
2022-09-14 00:00:00,0.960000000000036,0,0,0,1,0,9
2022-09-15 00:00:00,1.78999999999996,0,0,0,1,0,9
2022-09-16 00:00:00,1.45000000000005,0,0,0,1,0,9
2022-09-17 00:00:00,1.32999999999993,0,0,0,0,0,9
2022-09-18 00:00:00,0.0600000000000591,0,0,0,0,0,9
2022-09-19 00:00:00,0.0199999999999818,0,0,0,1,0,9
2019-08-10 00:00:00,1.82,0,0,0,0,1,10
2019-08-11 00:00:00,1.87,0,0,0,0,1,10
2019-08-12 00:00:00,3.22,0,0,0,1,1,10
2019-08-13 00:00:00,1.74,0,0,0,1,1,10
2019-08-14 00:00:00,3.06,0,0,0,1,1,10
2019-08-15 00:00:00,1.95,0,1,0,1,1,10
2019-08-16 00:00:00,1.97,0,0,0,1,1,10
2019-08-17 00:00:00,1.9,0,0,0,0,1,10
2019-08-18 00:00:00,1.89,0,0,0,0,1,10
2019-08-19 00:00:00,3.23,0,0,0,1,1,10
2019-08-20 00:00:00,1.93,0,0,0,1,1,10
2019-08-21 00:00:00,3.22,0,0,0,1,1,10
2019-08-22 00:00:00,1.79,0,0,0,1,1,10
2019-08-23 00:00:00,1.96,0,0,0,1,1,10
2019-08-24 00:00:00,1.82,0,0,0,0,1,10
2019-08-25 00:00:00,1.92,0,0,0,0,1,10
2019-08-26 00:00:00,3.13,0,0,0,1,1,10
2019-08-27 00:00:00,1.88,0,0,0,1,1,10
2019-08-28 00:00:00,3.25,0,0,0,1,1,10
2019-08-29 00:00:00,1.72,0,0,0,1,1,10
2019-08-30 00:00:00,1.81,0,0,0,1,1,10
2019-08-31 00:00:00,1.83,0,0,0,0,1,10
2019-09-01 00:00:00,1.88,0,0,0,0,1,10
2019-09-02 00:00:00,3.16,0,0,0,1,1,10
2019-09-03 00:00:00,1.98,0,0,0,1,1,10
2019-09-04 00:00:00,3.19,0,0,0,1,1,10
2019-09-05 00:00:00,1.94,0,0,0,1,1,10
2019-09-06 00:00:00,1.98,0,0,0,1,1,10
2019-09-07 00:00:00,1.93,0,0,0,0,1,10
2019-09-08 00:00:00,1.95999999999999,0,0,0,0,1,10
2019-09-09 00:00:00,3.09,0,0,0,1,1,10
2019-09-10 00:00:00,2.20999999999999,0,0,0,1,1,10
2019-09-11 00:00:00,3.46000000000001,0,0,0,1,0,10
2019-09-12 00:00:00,1.94,0,0,0,1,0,10
2019-09-13 00:00:00,2.08,0,0,0,1,0,10
2019-09-14 00:00:00,2.10000000000001,0,0,0,0,0,10
2019-09-15 00:00:00,1.77999999999999,0,0,0,0,0,10
2019-09-16 00:00:00,3.08000000000001,0,0,0,1,0,10
2019-09-17 00:00:00,2.42999999999999,0,0,0,1,0,10
2019-09-18 00:00:00,3.69,0,0,0,1,0,10
2019-09-19 00:00:00,2.44,0,0,0,1,0,10
2019-09-20 00:00:00,2.74000000000001,0,0,0,1,0,10
2019-09-21 00:00:00,2.67,0,0,0,0,0,10
2019-09-22 00:00:00,1.89,0,0,0,0,0,10
2019-09-23 00:00:00,3.20999999999999,0,0,0,1,0,10
2019-09-24 00:00:00,2.62,0,0,0,1,0,10
2019-09-25 00:00:00,2.95999999999999,0,0,0,1,0,10
2019-09-26 00:00:00,2.5,0,0,0,1,0,10
2019-09-27 00:00:00,2.75,0,0,0,1,0,10
2019-09-28 00:00:00,2.52,0,0,0,0,0,10
2019-09-29 00:00:00,2.0,0,0,0,0,0,10
2019-09-30 00:00:00,2.03,0,0,0,1,0,10
2019-10-01 00:00:00,2.61,0,0,0,1,0,10
2019-10-02 00:00:00,2.67999999999999,0,0,0,1,0,10
2019-10-03 00:00:00,2.68000000000001,0,0,0,1,0,10
2019-10-04 00:00:00,2.90000000000001,0,0,0,1,0,10
2019-10-05 00:00:00,2.86000000000001,0,0,0,0,0,10
2019-10-06 00:00:00,2.13,0,0,0,0,0,10
2019-10-07 00:00:00,2.13,0,0,0,1,0,10
2019-10-08 00:00:00,2.65000000000001,0,0,0,1,0,10
2019-10-09 00:00:00,2.57999999999998,0,0,0,1,0,10
2019-10-10 00:00:00,2.59,0,0,0,1,0,10
2019-10-11 00:00:00,2.62,0,0,0,1,0,10
2019-10-12 00:00:00,3.13,0,0,0,0,0,10
2019-10-13 00:00:00,1.99000000000001,0,0,0,0,0,10
2019-10-14 00:00:00,2.00999999999999,0,0,0,1,0,10
2019-10-15 00:00:00,2.75,0,0,0,1,0,10
2019-10-16 00:00:00,3.03999999999999,0,0,0,1,0,10
2019-10-17 00:00:00,2.90000000000001,0,0,0,1,0,10
2019-10-18 00:00:00,3.13,0,0,0,1,0,10
2019-10-19 00:00:00,2.99000000000001,0,0,0,0,0,10
2019-10-20 00:00:00,2.09999999999999,0,0,0,0,0,10
2019-10-21 00:00:00,2.13,0,0,0,1,0,10
2019-10-22 00:00:00,3.14000000000001,0,0,0,1,0,10
2019-10-23 00:00:00,4.75,0,0,0,1,0,10
2019-10-24 00:00:00,4.06999999999999,0,0,0,1,0,10
2019-10-25 00:00:00,3.81,0,0,0,1,0,10
2019-10-26 00:00:00,2.25,0,0,0,0,0,10
2019-10-27 00:00:00,2.19,0,0,0,0,0,10
2019-10-28 00:00:00,6.02000000000001,0,1,0,1,0,10
2019-10-29 00:00:00,13.43,0,0,0,1,0,10
2019-10-30 00:00:00,3.69999999999999,0,0,0,1,0,10
2019-10-31 00:00:00,2.90000000000001,0,0,0,1,0,10
2019-11-01 00:00:00,2.69999999999999,0,0,0,1,0,10
2019-11-02 00:00:00,2.78,0,0,0,0,0,10
2019-11-03 00:00:00,2.16,0,0,0,0,0,10
2019-11-04 00:00:00,2.01000000000002,0,0,0,1,0,10
2019-11-05 00:00:00,2.38999999999999,0,0,0,1,0,10
2019-11-06 00:00:00,2.66,0,0,0,1,0,10
2019-11-07 00:00:00,2.88,0,0,0,1,0,10
2019-11-08 00:00:00,3.18000000000001,0,0,0,1,0,10
2019-11-09 00:00:00,3.09,0,0,0,0,0,10
2019-11-10 00:00:00,2.24000000000001,0,0,0,0,0,10
2019-11-11 00:00:00,2.22999999999999,0,0,0,1,0,10
2019-11-12 00:00:00,2.78999999999999,0,0,0,1,0,10
2019-11-13 00:00:00,3.29000000000002,0,0,0,1,0,10
2019-11-14 00:00:00,3.03999999999996,0,0,0,1,0,10
2019-11-15 00:00:00,2.89000000000004,0,0,0,1,0,10
2019-11-16 00:00:00,2.15999999999997,0,0,0,0,0,10
2019-11-17 00:00:00,1.86000000000001,0,0,0,0,0,10
2019-11-18 00:00:00,1.87,0,0,0,1,0,10
2019-11-19 00:00:00,2.31999999999999,0,0,0,1,0,10
2019-11-20 00:00:00,2.16000000000003,0,0,0,1,0,10
2019-11-21 00:00:00,2.19,0,0,0,1,0,10
2019-11-22 00:00:00,2.31999999999999,0,0,0,1,0,10
2019-11-23 00:00:00,2.30000000000001,0,0,0,0,0,10
2019-11-24 00:00:00,1.84999999999997,0,0,0,0,0,10
2019-11-25 00:00:00,1.87,0,0,0,1,0,10
2019-11-26 00:00:00,2.12,0,0,0,1,0,10
2019-11-27 00:00:00,2.21999999999997,0,0,0,1,0,10
2019-11-28 00:00:00,2.34000000000003,0,0,0,1,0,10
2019-11-29 00:00:00,2.0,0,0,0,1,0,10
2019-11-30 00:00:00,2.42000000000002,0,0,0,0,0,10
2019-12-01 00:00:00,1.97999999999996,0,0,1,0,0,10
2019-12-02 00:00:00,1.99000000000001,0,0,1,1,0,10
2019-12-03 00:00:00,2.29000000000002,0,0,1,1,0,10
2019-12-04 00:00:00,2.31999999999999,0,0,1,1,0,10
