Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,Date
3.73,0,0,1,1,0,2019-01-04 00:00:00
0.390000000000001,0,0,1,0,0,2019-01-05 00:00:00
0.009999999999998,0,1,1,0,0,2019-01-06 00:00:00
0.0200000000000031,0,0,1,1,0,2019-01-07 00:00:00
0.209999999999997,0,0,0,1,0,2019-01-08 00:00:00
0.0100000000000016,0,0,0,1,0,2019-01-09 00:00:00
1.63,0,0,0,1,0,2019-01-10 00:00:00
1.72,0,0,0,1,0,2019-01-11 00:00:00
2.21,0,0,0,0,0,2019-01-12 00:00:00
1.16,0,0,0,0,0,2019-01-13 00:00:00
0.0199999999999996,0,0,0,1,0,2019-01-14 00:00:00
1.44,0,0,0,1,0,2019-01-15 00:00:00
1.52,0,0,0,1,0,2019-01-16 00:00:00
1.85,0,0,0,1,0,2019-01-17 00:00:00
1.72,0,0,0,1,0,2019-01-18 00:00:00
1.95,0,0,0,0,0,2019-01-19 00:00:00
0.149999999999999,0,0,0,0,0,2019-01-20 00:00:00
0.0100000000000051,0,0,0,1,0,2019-01-21 00:00:00
2.09,0,0,0,1,0,2019-01-22 00:00:00
1.94,0,0,0,1,0,2019-01-23 00:00:00
0.950000000000003,0,0,0,1,0,2019-01-24 00:00:00
1.7,0,0,0,1,0,2019-01-25 00:00:00
1.34,0,0,0,0,0,2019-01-26 00:00:00
0.0500000000000043,0,0,0,0,0,2019-01-27 10:15:00
0.009999999999998,0,0,0,1,0,2019-01-28 00:00:00
1.71,0,0,0,1,0,2019-01-29 00:00:00
1.4,0,0,0,1,0,2019-01-30 00:00:00
0.0700000000000003,0,0,0,1,0,2019-01-31 00:00:00
1.77,0,0,0,1,0,2019-02-01 00:00:00
1.65000000000001,0,0,0,0,0,2019-02-02 00:00:00
0.0499999999999972,0,0,0,0,0,2019-02-03 00:00:00
0.119999999999997,0,0,0,1,0,2019-02-04 00:00:00
0.800000000000004,0,0,0,1,0,2019-02-05 00:00:00
1.75,0,0,0,1,0,2019-02-06 00:00:00
1.58,0,0,0,1,0,2019-02-07 00:00:00
1.68,0,0,0,1,0,2019-02-08 00:00:00
1.7,0,0,0,0,0,2019-02-09 00:00:00
0.0700000000000003,0,0,0,0,0,2019-02-10 00:00:00
0.009999999999998,0,0,0,1,0,2019-02-11 00:00:00
1.77,0,0,0,1,0,2019-02-12 00:00:00
1.56,0,0,0,1,0,2019-02-13 00:00:00
1.53,0,0,0,1,0,2019-02-14 00:00:00
1.58,0,0,0,1,0,2019-02-15 00:00:00
1.56,0,0,0,0,0,2019-02-16 00:00:00
0.0799999999999983,0,0,0,0,0,2019-02-17 00:00:00
0.0200000000000031,0,0,0,1,0,2019-02-18 00:00:00
1.75,0,0,0,1,0,2019-02-19 00:00:00
1.58,0,0,0,1,0,2019-02-20 00:00:00
1.7,0,0,0,1,0,2019-02-21 00:00:00
1.38,0,0,0,1,0,2019-02-22 00:00:00
